1661854851,776950025,0.02,0.03,0.02,-0.00666667,-0.00333333,-0.00333333,-0.0355225,0.0552368,-0.890991,0.44928
1661854851,786963485,0.05,0.06,0.03,-0.00222222,0.00111111,0.00222222,-0.0355225,0.0552368,-0.890991,0.44928
1661854851,796946076,0.03,0.06,-0.04,0.00111111,0.0111111,0.00666667,-0.0354614,0.0552979,-0.890991,0.44928
1661854851,806945037,0.04,0.07,-0.02,0,0.0177778,0.01,-0.0354004,0.0552979,-0.89093,0.449341
1661854851,816944369,0.02,0.13,-0.05,0.00222222,0.0211111,0.0111111,-0.0352783,0.0553589,-0.89093,0.449402
1661854851,826946756,0.03,0.14,-0.08,0.00111111,0.0222222,0.00888889,-0.0352173,0.0554199,-0.89093,0.449402
1661854851,836950920,0.02,0.1,-0.08,0,0.0144444,0.00555556,-0.0351562,0.055481,-0.89093,0.449402
1661854851,847053120,0.07,0.13,-0.01,-0.00111111,0.00111111,-0.00333333,-0.0351562,0.055481,-0.89093,0.449402
1661854851,856946453,0.03,0.17,-0.09,-0.00111111,0,-0.00777778,-0.0351562,0.055481,-0.89093,0.449402
1661854851,866946377,0.01,0.1,-0.04,0,-0.00666667,-0.0155556,-0.0351562,0.0554199,-0.890991,0.44928
1661854851,876947486,0,0.02,-0.01,-0.00444444,-0.0144444,-0.0255556,-0.0352173,0.0554199,-0.890991,0.449219
1661854851,886955855,0.05,0.03,0.05,-0.00111111,-0.0233333,-0.0255556,-0.0353394,0.0553589,-0.891052,0.449097
1661854851,896948131,0.05,0.03,0,0,-0.0122222,-0.0133333,-0.0354004,0.0552979,-0.891113,0.449036
1661854851,906943592,0.07,0.06,0.04,0.00888889,-0.00888889,-0.00222222,-0.0354004,0.0552979,-0.891113,0.449036
1661854851,916946516,0.06,0.13,0,0.0111111,0.00222222,0.00666667,-0.0353394,0.0552979,-0.891113,0.449036
1661854851,926946680,0.04,0.17,-0.06,0.0111111,0.0177778,0.00666667,-0.0352783,0.0552368,-0.891113,0.449036
1661854851,936948104,0,0.12,-0.07,0.00222222,0.0211111,0.00222222,-0.0351562,0.0552979,-0.891113,0.449036
1661854851,946966972,0.02,0.07,-0.04,-0.00333333,0.0155556,-0.00333333,-0.0350952,0.0553589,-0.891113,0.449036
1661854851,956946619,0.02,0.04,-0.01,-0.00555556,0.00777778,-0.00777778,-0.0350952,0.0553589,-0.891113,0.449036
1661854851,966945320,0.02,0.08,-0.02,0,0.00444444,-0.00555556,-0.0350952,0.0553589,-0.891113,0.449036
1661854851,976945281,0.02,0.08,-0.01,0.00444444,0.00444444,-0.00111111,-0.0350952,0.0553589,-0.891113,0.449036
1661854851,986944131,0.04,0.1,-0.03,0,0.00222222,0.00444444,-0.0350952,0.0553589,-0.891113,0.449036
1661854851,996946259,0,0.12,-0.12,0,0.00555556,0.01,-0.0350952,0.0553589,-0.891113,0.449036
1661854852,6948016,0.03,0.12,-0.06,-0.00444444,0,0.00111111,-0.0350952,0.0553589,-0.891113,0.449036
1661854852,16946774,0.02,0.12,-0.05,-0.00666667,-0.00555556,-0.00222222,-0.0350952,0.0553589,-0.891113,0.449036
1661854852,26946790,0.01,0.06,0,-0.00777778,-0.01,-0.00555556,-0.0351562,0.0552979,-0.891113,0.449097
1661854852,36943437,0.04,0.04,0,-0.00666667,-0.0122222,-0.00666667,-0.0351562,0.0552979,-0.891113,0.449097
1661854852,46943657,0.03,0.05,-0.03,0,-0.0111111,-0.00222222,-0.0352173,0.0552368,-0.891113,0.449097
1661854852,56950044,0.03,0.08,0,0,0,0.00222222,-0.0352173,0.0552368,-0.891113,0.449097
1661854852,66951449,0.01,0.1,-0.05,0.00444444,0.00666667,0.00555556,-0.0352173,0.0552368,-0.891113,0.449097
1661854852,76950929,0.02,0.12,-0.09,0,0.0133333,0.00444444,-0.0351562,0.0552979,-0.891113,0.449097
1661854852,86947260,-0.04,0.12,-0.1,-0.00111111,0.00666667,0.00444444,-0.0351562,0.0552979,-0.891113,0.449097
1661854852,96952944,0,0.12,-0.09,-0.00777778,-0.00222222,0.00111111,-0.0351562,0.0552979,-0.891113,0.449097
1661854852,106950201,0.01,0.11,-0.05,-0.00888889,-0.0166667,-0.00111111,-0.0352783,0.0552368,-0.891113,0.449097
1661854852,116950792,0.05,0.1,-0.02,-0.00888889,-0.0222222,-0.00666667,-0.0353394,0.0552368,-0.891052,0.449097
1661854852,126949197,0.02,0.05,-0.01,-0.00555556,-0.0255556,-0.00888889,-0.0354614,0.0551758,-0.891052,0.449097
1661854852,136951029,0.06,0.05,0.02,-0.00777778,-0.02,-0.00666667,-0.0355835,0.0551147,-0.891052,0.449097
1661854852,147017896,0.02,0.09,-0.03,-0.00333333,-0.0166667,-0.00111111,-0.0356445,0.0550537,-0.891052,0.449097
1661854852,156949470,0.03,0.15,-0.07,-0.00444444,-0.0122222,0.00222222,-0.0357056,0.0550537,-0.891052,0.449097
1661854852,166947523,0.04,0.1,-0.02,-0.00888889,-0.0177778,-0.00222222,-0.0357666,0.0549927,-0.891052,0.449097
1661854852,176947762,0.03,0.06,0.01,-0.0144444,-0.0188889,-0.00777778,-0.0358887,0.0549927,-0.891052,0.449097
1661854852,186943816,0.04,0.03,0.02,-0.00888889,-0.0122222,-0.00555556,-0.0359497,0.0549927,-0.891052,0.449097
1661854852,196947221,0.04,0.05,0,-0.00222222,-0.00555556,-0.00222222,-0.0359497,0.0549927,-0.891052,0.449097
1661854852,206947071,0.08,0.08,0.03,0.00111111,0.00333333,0,-0.0359497,0.0549927,-0.891052,0.449097
1661854852,216947107,0.04,0.04,0.01,0.00555556,0.0144444,0.00555556,-0.0358887,0.0550537,-0.891052,0.449097
1661854852,226942901,0.03,0.12,-0.03,0.01,0.0277778,0.00777778,-0.0357056,0.0550537,-0.891052,0.449097
1661854852,236947307,0.02,0.14,-0.04,0.0122222,0.0366667,0.00777778,-0.0355225,0.0550537,-0.891052,0.449097
1661854852,246945842,0.03,0.12,-0.14,0.0133333,0.0288889,0.00333333,-0.0354004,0.0550537,-0.891113,0.449097
1661854852,256947636,0,0.16,-0.12,0.01,0.0255556,-0.00555556,-0.0352173,0.0550537,-0.891113,0.449097
1661854852,266950023,-0.01,0.16,-0.16,0.00333333,0.0122222,-0.0111111,-0.0352173,0.0551147,-0.891113,0.449036
1661854852,276952058,0,0.17,-0.15,-0.00222222,-0.00888889,-0.0222222,-0.0352173,0.0551147,-0.891174,0.448914
1661854852,286947464,-0.02,0.15,-0.15,-0.0111111,-0.03,-0.03,-0.0353394,0.0550537,-0.891235,0.448792
1661854852,296950943,0.03,0.07,-0.02,-0.0233333,-0.0466667,-0.04,-0.0356445,0.0550537,-0.891296,0.448608
1661854852,306950590,0.04,0.04,-0.01,-0.0266667,-0.0577778,-0.0377778,-0.0359497,0.0550537,-0.891357,0.448486
1661854852,316950440,0.05,0.11,0,-0.0233333,-0.0588889,-0.0288889,-0.0362549,0.0550537,-0.891418,0.448364
1661854852,326948845,0.07,0.04,0,-0.0244444,-0.05,-0.0255556,-0.0365601,0.0550537,-0.891479,0.448242
