1662623872,908697845,-0.03,-0.04,-0.1,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623872,918707107,-0.05,-0.05,-0.1,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623872,928705555,-0.03,-0.03,-0.11,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623872,938701762,-0.04,-0.04,-0.12,0,-0.00222222,0,-0.024353,0.0529785,-0.865967,0.496765
1662623872,948701617,-0.04,-0.03,-0.1,0,-0.00111111,0,-0.024353,0.0529785,-0.865967,0.496765
1662623872,958700195,-0.02,-0.02,-0.1,0.00111111,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623872,968696809,-0.02,-0.02,-0.1,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623872,978701016,-0.04,-0.04,-0.11,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623872,988698445,-0.03,-0.03,-0.13,0,0.00111111,0,-0.024353,0.0529785,-0.865967,0.496765
1662623872,998698245,-0.04,-0.04,-0.12,0,0,0.00222222,-0.024353,0.0529785,-0.865967,0.496765
1662623873,8690822,-0.05,-0.02,-0.1,0,-0.00111111,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,18701214,-0.05,-0.02,-0.1,0,0,0.00111111,-0.024353,0.0529785,-0.865967,0.496765
1662623873,28698847,-0.03,-0.04,-0.1,0,0,0.00111111,-0.024353,0.0529785,-0.865967,0.496765
1662623873,38699962,0,-0.05,-0.11,0,-0.00111111,0.00222222,-0.024353,0.0529785,-0.865967,0.496765
1662623873,48697447,-0.02,-0.04,-0.11,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,58698505,-0.03,-0.06,-0.09,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,68698138,-0.03,-0.06,-0.09,0,0,0.00111111,-0.024353,0.0529785,-0.865967,0.496765
1662623873,78697567,-0.03,-0.04,-0.1,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,88700182,-0.05,-0.06,-0.14,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,98703407,-0.03,-0.04,-0.1,-0.00111111,-0.00111111,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,108695651,-0.05,-0.03,-0.08,0,-0.00333333,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,118700247,-0.05,-0.03,-0.08,0,0.00111111,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,128714899,-0.03,-0.02,-0.1,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,138715105,-0.03,-0.06,-0.11,0,0,-0.00222222,-0.024353,0.0529785,-0.865967,0.496765
1662623873,148707757,-0.03,-0.04,-0.11,0,-0.00111111,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,158712964,-0.03,-0.03,-0.09,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,168712208,-0.03,-0.03,-0.09,0,-0.00222222,-0.00111111,-0.024353,0.0529785,-0.865967,0.496765
1662623873,178708841,-0.05,-0.04,-0.13,0,-0.00333333,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,188710974,-0.04,-0.04,-0.12,-0.00111111,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,198715236,-0.03,-0.04,-0.1,-0.00111111,-0.00333333,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,208712369,-0.03,-0.04,-0.11,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,218711206,-0.03,-0.04,-0.11,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,228710542,-0.05,-0.02,-0.09,0,-0.00222222,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,238774101,-0.03,-0.03,-0.11,0.00111111,0.00111111,-0.00111111,-0.024353,0.0529785,-0.865967,0.496765
1662623873,248771345,-0.04,-0.05,-0.11,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,258773033,-0.05,-0.05,-0.12,0,-0.00111111,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,268765333,-0.05,-0.05,-0.12,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,278714337,-0.03,-0.04,-0.11,0,-0.00333333,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,288710081,-0.03,-0.04,-0.11,0,-0.00333333,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,298773917,-0.04,-0.04,-0.1,0.00111111,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,308711791,-0.03,-0.04,-0.1,0,0,0.00222222,-0.024353,0.0529785,-0.865967,0.496765
1662623873,318710313,-0.03,-0.04,-0.1,0,0,0.00222222,-0.024353,0.0529785,-0.865967,0.496765
1662623873,328712427,-0.04,-0.03,-0.11,0,0,-0.00111111,-0.024353,0.0529785,-0.865967,0.496765
1662623873,338709560,-0.04,-0.03,-0.11,-0.00111111,0.00222222,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,348707434,-0.02,-0.04,-0.11,-0.00222222,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,358706270,-0.03,-0.03,-0.1,0,0.00333333,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,368706385,-0.03,-0.03,-0.1,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,378714369,-0.04,-0.03,-0.14,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,388713280,-0.03,-0.04,-0.09,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,398711876,-0.04,-0.03,-0.09,0,0,0.00111111,-0.024353,0.0529785,-0.865967,0.496765
1662623873,408712027,-0.02,-0.04,-0.11,0,0,-0.00111111,-0.024353,0.0529785,-0.865967,0.496765
1662623873,418708475,-0.02,-0.04,-0.11,0,0.00111111,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,428717682,-0.04,-0.03,-0.08,0,-0.00111111,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,438713574,-0.05,-0.02,-0.14,0,-0.00111111,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,448712263,-0.03,-0.04,-0.08,-0.00222222,0.00111111,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,458713729,-0.05,-0.02,-0.1,-0.00111111,0.00222222,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,468713380,-0.05,-0.02,-0.1,0,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,478714921,-0.03,-0.05,-0.1,-0.00222222,0.00333333,-0.00111111,-0.024353,0.0529785,-0.865967,0.496765
1662623873,488713257,-0.05,-0.06,-0.13,0,0.00222222,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,498785464,-0.03,-0.03,-0.12,0,0.00111111,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,508714190,-0.06,-0.07,-0.1,-0.00111111,0,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,518713582,-0.06,-0.07,-0.1,0,0.00111111,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,528716919,-0.03,-0.04,-0.11,-0.00111111,0.00222222,0,-0.024353,0.0529785,-0.865967,0.496765
1662623873,538714107,-0.03,-0.04,-0.11,0,0.00222222,-0.00111111,-0.024353,0.0529785,-0.865967,0.496765
